caller_id,location,category,subcategory,u_symptom,priority,assignment_group
2535,44,61,164,607,3,Group 73
2535,44,61,164,607,3,Group 73
2632,161,34,154,607,3,Group 24
2632,161,34,154,607,3,Group 24
541,143,53,153,607,3,Group 65
541,143,53,153,607,3,Group 65
298,143,57,153,607,3,Group 65
298,143,57,153,607,3,Group 65
77,162,37,135,607,3,Group 49
77,162,37,135,607,3,Group 49
3082,161,20,125,607,3,Group 24
3082,161,20,125,607,3,Group 24
1776,161,55,124,607,3,Group 24
1776,161,55,124,607,3,Group 24
2536,38,37,123,607,3,Group 70
2536,38,37,123,607,3,Group 70
2725,143,9,110,607,3,Group 28
2725,143,9,110,607,3,Group 28
939,135,7,86,607,3,Group 24
939,135,7,86,607,3,Group 24
5446,161,23,75,607,3,Group 24
5446,161,23,75,607,3,Group 24
962,40,44,54,607,3,Group 39
962,40,44,54,607,3,Group 39
4973,153,9,52,607,3,Group 28
4973,153,9,52,607,3,Group 28
3704,204,51,25,607,3,Group 54
3704,204,51,25,607,3,Group 54
16,91,53,303,606,3,Group 24
16,91,53,303,606,3,Group 24
934,111,53,303,606,3,Group 25
934,111,53,303,606,3,Group 25
1779,204,53,303,606,3,Group 25
1779,204,53,303,606,3,Group 25
3769,93,40,215,605,3,Group 23
3769,93,40,215,605,3,Group 23
2471,204,55,170,605,3,Group 65
2471,204,55,170,605,3,Group 65
5362,108,9,164,605,3,Group 27
5362,108,9,164,605,3,Group 27
1559,161,53,127,605,3,Group 76
1559,161,53,127,605,3,Group 76
2828,108,20,125,605,3,Group 70
2828,108,20,125,605,3,Group 70
2146,93,53,114,605,3,Group 23
2146,93,53,114,605,3,Group 23
1245,54,20,103,605,3,Group 70
1245,54,20,103,605,3,Group 70
2269,36,20,103,605,3,Group 29
2269,36,20,103,605,3,Group 29
1179,204,40,43,605,3,Group 25
1179,204,40,43,605,3,Group 25
3839,221,42,29,605,3,Group 70
3839,221,42,29,605,3,Group 70
651,135,35,28,605,3,Group 24
651,135,35,28,605,3,Group 24
3062,37,19,4,605,3,Group 72
3062,37,19,4,605,3,Group 72
3193,204,53,20,602,3,Group 25
3193,204,53,20,602,3,Group 25
4312,161,53,20,602,3,Group 70
4312,161,53,20,602,3,Group 70
276,108,57,185,601,3,Group 27
276,108,57,185,601,3,Group 27
1776,161,57,166,601,3,Group 24
1776,161,57,166,601,3,Group 24
2822,161,57,166,601,3,Group 24
2822,161,57,166,601,3,Group 24
5334,161,57,166,601,3,Group 24
5334,161,57,166,601,3,Group 24
512,93,42,31,600,3,Group 3
512,93,42,31,600,3,Group 3
771,93,42,31,600,3,Group 3
771,93,42,31,600,3,Group 3
2300,51,42,31,600,3,Group 3
2300,51,42,31,600,3,Group 3
3522,93,42,31,600,3,Group 3
3522,93,42,31,600,3,Group 3
459,143,53,303,598,3,Group 28
459,143,53,303,598,3,Group 28
2008,143,53,303,598,3,Group 70
2008,143,53,303,598,3,Group 70
4459,108,53,303,598,3,Group 70
4459,108,53,303,598,3,Group 70
1220,143,40,44,598,3,Group 70
1220,143,40,44,598,3,Group 70
1995,96,40,44,598,3,Group 70
1995,96,40,44,598,3,Group 70
2305,161,40,44,598,3,Group 70
2305,161,40,44,598,3,Group 70
4337,93,40,44,598,3,Group 23
4337,93,40,44,598,3,Group 23
407,108,53,271,597,3,Group 76
407,108,53,271,597,3,Group 76
1270,51,8,281,596,3,Group 53
1270,51,8,281,596,3,Group 53
218,85,57,270,596,3,Group 33
218,85,57,270,596,3,Group 33
218,85,57,270,596,3,Group 34
218,85,57,270,596,3,Group 34
363,108,57,270,596,3,Group 34
363,108,57,270,596,3,Group 34
407,108,57,270,596,3,Group 76
407,108,57,270,596,3,Group 76
969,96,57,270,596,3,Group 34
969,96,57,270,596,3,Group 34
1696,161,57,270,596,3,Group 33
1696,161,57,270,596,3,Group 33
1979,229,57,270,596,3,Group 33
1979,229,57,270,596,3,Group 33
3215,229,57,270,596,3,Group 34
3215,229,57,270,596,3,Group 34
3753,93,57,270,596,3,Group 34
3753,93,57,270,596,3,Group 34
2252,108,57,184,596,3,Group 70
2252,108,57,184,596,3,Group 70
249,204,57,170,596,3,Group 56
249,204,57,170,596,3,Group 56
2119,204,57,170,596,3,Group 70
2119,204,57,170,596,3,Group 70
2668,143,57,170,596,3,Group 39
2668,143,57,170,596,3,Group 39
3159,204,57,170,596,3,Group 56
3159,204,57,170,596,3,Group 56
3160,204,57,170,596,3,Group 56
3160,204,57,170,596,3,Group 56
3160,204,57,170,596,3,Group 56
3160,204,57,170,596,3,Group 56
3316,204,57,170,596,3,Group 56
3316,204,57,170,596,3,Group 56
3316,204,57,170,596,3,Group 56
3316,204,57,170,596,3,Group 56
4027,204,57,170,596,3,Group 70
4027,204,57,170,596,3,Group 70
5093,93,57,170,596,3,Group 70
5093,93,57,170,596,3,Group 70
4481,161,57,159,596,3,Group 23
4481,161,57,159,596,3,Group 23
4481,161,57,159,596,3,Group 56
4481,161,57,159,596,3,Group 56
1114,93,53,114,596,3,Group 66
1114,93,53,114,596,3,Group 66
4546,161,57,101,596,3,Group 76
4546,161,57,101,596,3,Group 76
4033,204,53,100,596,3,Group 76
4033,204,53,100,596,3,Group 76
1932,93,53,78,596,3,Group 76
1932,93,53,78,596,3,Group 76
467,204,53,46,596,3,Group 76
467,204,53,46,596,3,Group 76
4963,204,53,46,596,3,Group 76
4963,204,53,46,596,3,Group 76
3319,161,57,270,595,3,Group 34
3319,161,57,270,595,3,Group 34
3914,96,57,270,595,3,Group 34
3914,96,57,270,595,3,Group 34
92,204,57,170,595,3,Group 56
92,204,57,170,595,3,Group 56
335,179,57,170,595,3,Group 70
335,179,57,170,595,3,Group 70
2814,204,57,170,595,3,Group 70
2814,204,57,170,595,3,Group 70
2814,204,57,170,595,3,Group 70
2814,204,57,170,595,3,Group 70
3476,204,57,170,595,3,Group 70
3476,204,57,170,595,3,Group 70
5217,204,57,170,595,3,Group 56
5217,204,57,170,595,3,Group 56
5291,204,57,170,595,3,Group 56
5291,204,57,170,595,3,Group 56
2909,204,53,127,595,3,Group 56
2909,204,53,127,595,3,Group 56
5124,161,53,127,595,3,Group 76
5124,161,53,127,595,3,Group 76
237,93,53,114,595,3,Group 70
237,93,53,114,595,3,Group 70
541,143,53,114,595,3,Group 70
541,143,53,114,595,3,Group 70
3817,161,53,114,595,3,Group 70
3817,161,53,114,595,3,Group 70
4539,36,53,271,594,3,Group 54
4539,36,53,271,594,3,Group 54
1851,135,26,175,594,3,Group 70
1851,135,26,175,594,3,Group 70
4710,51,26,175,594,3,Group 30
4710,51,26,175,594,3,Group 30
1392,204,53,168,594,3,Group 70
1392,204,53,168,594,3,Group 70
3755,93,53,168,594,3,Group 70
3755,93,53,168,594,3,Group 70
461,204,26,164,594,3,Group 70
461,204,26,164,594,3,Group 70
849,161,26,164,594,3,Group 70
849,161,26,164,594,3,Group 70
1352,143,26,164,594,3,Group 70
1352,143,26,164,594,3,Group 70
1841,33,26,164,594,3,Group 70
1841,33,26,164,594,3,Group 70
3827,161,26,164,594,3,Group 70
3827,161,26,164,594,3,Group 70
3962,173,26,164,594,3,Group 70
3962,173,26,164,594,3,Group 70
4841,161,26,164,594,3,Group 70
4841,161,26,164,594,3,Group 70
4848,108,26,164,594,3,Group 70
4848,108,26,164,594,3,Group 70
4848,108,26,164,594,3,Group 70
4848,108,26,164,594,3,Group 70
4479,204,35,28,594,3,Group 25
4479,204,35,28,594,3,Group 25
1270,51,42,29,593,3,Group 55
1270,51,42,29,593,3,Group 55
2737,51,42,29,593,3,Group 70
2737,51,42,29,593,3,Group 70
513,204,51,301,592,3,Group 54
513,204,51,301,592,3,Group 54
2121,204,51,301,592,3,Group 70
2121,204,51,301,592,3,Group 70
3479,143,51,301,592,3,Group 54
3479,143,51,301,592,3,Group 54
3962,173,51,301,592,3,Group 70
3962,173,51,301,592,3,Group 70
5211,143,51,301,592,3,Group 70
5211,143,51,301,592,3,Group 70
5391,197,51,301,592,3,Group 54
5391,197,51,301,592,3,Group 54
2629,93,53,271,592,3,Group 76
2629,93,53,271,592,3,Group 76
180,143,46,223,592,3,Group 22
180,143,46,223,592,3,Group 22
214,204,46,223,592,3,Group 55
214,204,46,223,592,3,Group 55
300,54,46,223,592,3,Group 70
300,54,46,223,592,3,Group 70
413,55,46,223,592,3,Group 70
413,55,46,223,592,3,Group 70
715,204,46,223,592,3,Group 31
715,204,46,223,592,3,Group 31
1114,93,46,223,592,3,Group 55
1114,93,46,223,592,3,Group 55
1206,161,46,223,592,3,Group 55
1206,161,46,223,592,3,Group 55
1326,51,46,223,592,3,Group 57
1326,51,46,223,592,3,Group 57
1494,161,46,223,592,3,Group 70
1494,161,46,223,592,3,Group 70
1562,56,46,223,592,3,Group 55
1562,56,46,223,592,3,Group 55
1579,143,46,223,592,3,Group 55
1579,143,46,223,592,3,Group 55
1621,204,46,223,592,3,Group 70
1621,204,46,223,592,3,Group 70
1650,43,46,223,592,3,Group 23
1650,43,46,223,592,3,Group 23
1650,43,46,223,592,3,Group 23
1837,161,46,223,592,3,Group 55
1837,161,46,223,592,3,Group 55
1949,108,46,223,592,3,Group 55
1949,108,46,223,592,3,Group 55
2079,108,46,223,592,3,Group 70
2079,108,46,223,592,3,Group 70
2529,96,46,223,592,3,Group 55
2529,96,46,223,592,3,Group 55
2737,51,46,223,592,3,Group 55
2737,51,46,223,592,3,Group 55
2777,108,46,223,592,3,Group 39
2777,108,46,223,592,3,Group 39
2791,179,46,223,592,3,Group 55
2791,179,46,223,592,3,Group 55
2798,204,46,223,592,3,Group 70
2798,204,46,223,592,3,Group 70
2875,204,46,223,592,3,Group 39
2875,204,46,223,592,3,Group 39
2949,93,46,223,592,3,Group 39
2949,93,46,223,592,3,Group 39
3029,204,46,223,592,3,Group 57
3029,204,46,223,592,3,Group 57
3038,204,46,223,592,3,Group 55
3038,204,46,223,592,3,Group 55
3056,93,46,223,592,3,Group 23
3056,93,46,223,592,3,Group 23
3072,33,46,223,592,3,Group 55
3072,33,46,223,592,3,Group 55
3281,204,46,223,592,3,Group 55
3281,204,46,223,592,3,Group 55
3743,82,46,223,592,3,Group 55
3743,82,46,223,592,3,Group 55
3898,51,46,223,592,3,Group 39
3898,51,46,223,592,3,Group 39
4093,108,46,223,592,3,Group 53
4093,108,46,223,592,3,Group 53
4218,93,46,223,592,3,Group 55
4218,93,46,223,592,3,Group 55
4380,161,46,223,592,3,Group 72
4380,161,46,223,592,3,Group 72
1177,55,46,208,592,3,Group 39
1177,55,46,208,592,3,Group 39
5406,143,55,170,592,3,Group 56
5406,143,55,170,592,3,Group 56
1060,143,57,167,592,3,Group 76
1060,143,57,167,592,3,Group 76
3757,46,9,164,592,3,Group 29
3757,46,9,164,592,3,Group 29
2083,161,53,130,592,3,Group 70
2083,161,53,130,592,3,Group 70
2322,161,53,130,592,3,Group 70
2322,161,53,130,592,3,Group 70
2524,161,53,130,592,3,Group 70
2524,161,53,130,592,3,Group 70
4887,204,53,130,592,3,Group 76
4887,204,53,130,592,3,Group 76
1164,93,53,127,592,3,Group 70
1164,93,53,127,592,3,Group 70
1175,204,53,127,592,3,Group 76
1175,204,53,127,592,3,Group 76
5035,204,53,127,592,3,Group 76
5035,204,53,127,592,3,Group 76
5290,204,53,127,592,3,Group 76
5290,204,53,127,592,3,Group 76
1153,143,53,114,592,3,Group 66
1153,143,53,114,592,3,Group 66
1911,143,53,114,592,3,Group 66
1911,143,53,114,592,3,Group 66
3241,108,53,114,592,3,Group 70
3241,108,53,114,592,3,Group 70
3768,51,53,114,592,3,Group 55
3768,51,53,114,592,3,Group 55
4898,23,53,114,592,3,Group 70
4898,23,53,114,592,3,Group 70
1141,93,20,103,592,3,Group 23
1141,93,20,103,592,3,Group 23
5620,108,20,103,592,3,Group 27
5620,108,20,103,592,3,Group 27
765,108,23,75,592,3,Group 70
765,108,23,75,592,3,Group 70
2415,51,23,3,592,3,Group 30
2415,51,23,3,592,3,Group 30
3826,161,23,3,592,3,Group 24
3826,161,23,3,592,3,Group 24
2996,245,45,229,589,3,Group 21
2996,245,45,229,589,3,Group 21
5198,56,45,229,589,3,Group 6
5198,56,45,229,589,3,Group 6
501,47,45,200,589,3,Group 22
501,47,45,200,589,3,Group 22
93,161,46,94,589,3,Group 33
93,161,46,94,589,3,Group 33
203,108,46,94,589,3,Group 33
203,108,46,94,589,3,Group 33
203,108,46,94,589,3,Group 33
203,108,46,94,589,3,Group 33
2372,161,46,94,589,3,Group 33
2372,161,46,94,589,3,Group 33
2691,161,46,94,589,3,Group 10
2691,161,46,94,589,3,Group 10
3466,143,46,94,589,3,Group 31
3466,143,46,94,589,3,Group 31
4145,204,46,94,589,3,Group 33
4145,204,46,94,589,3,Group 33
1841,33,44,54,589,3,Group 5
1841,33,44,54,589,3,Group 5
46,143,37,285,587,3,Group 48
46,143,37,285,587,3,Group 48
147,161,37,285,587,3,Group 49
147,161,37,285,587,3,Group 49
255,204,37,285,587,3,Group 46
255,204,37,285,587,3,Group 46
266,143,37,285,587,3,Group 48
266,143,37,285,587,3,Group 48
671,108,37,285,587,3,Group 47
671,108,37,285,587,3,Group 47
1056,204,37,285,587,3,Group 46
1056,204,37,285,587,3,Group 46
1058,108,37,285,587,3,Group 47
1058,108,37,285,587,3,Group 47
1481,143,37,285,587,3,Group 48
1481,143,37,285,587,3,Group 48
1552,204,37,285,587,3,Group 46
1552,204,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
1717,111,37,285,587,3,Group 46
2235,143,37,285,587,3,Group 48
2235,143,37,285,587,3,Group 48
2474,204,37,285,587,3,Group 46
2474,204,37,285,587,3,Group 46
2526,143,37,285,587,3,Group 48
2526,143,37,285,587,3,Group 48
2657,204,37,285,587,3,Group 46
2657,204,37,285,587,3,Group 46
2657,204,37,285,587,3,Group 46
2657,204,37,285,587,3,Group 46
3060,143,37,285,587,3,Group 48
3060,143,37,285,587,3,Group 48
3423,143,37,285,587,3,Group 48
3423,143,37,285,587,3,Group 48
3474,143,37,285,587,3,Group 48
3474,143,37,285,587,3,Group 48
3524,161,37,285,587,3,Group 49
3524,161,37,285,587,3,Group 49
3597,204,37,285,587,3,Group 46
3597,204,37,285,587,3,Group 46
3840,161,37,285,587,3,Group 49
3840,161,37,285,587,3,Group 49
3913,111,37,285,587,3,Group 48
3913,111,37,285,587,3,Group 48
4033,204,37,285,587,3,Group 46
4033,204,37,285,587,3,Group 46
5052,161,37,285,587,3,Group 49
5052,161,37,285,587,3,Group 49
5216,161,37,285,587,3,Group 49
5216,161,37,285,587,3,Group 49
5457,204,37,285,587,3,Group 46
5457,204,37,285,587,3,Group 46
5583,143,37,285,587,3,Group 48
5583,143,37,285,587,3,Group 48
4215,204,26,175,586,3,Group 70
4215,204,26,175,586,3,Group 70
5446,161,51,182,585,3,Group 24
5446,161,51,182,585,3,Group 24
1393,18,53,303,583,3,Group 30
1393,18,53,303,583,3,Group 30
1569,135,53,303,583,3,Group 24
1569,135,53,303,583,3,Group 24
4152,39,53,303,583,3,Group 29
4152,39,53,303,583,3,Group 29
4196,143,53,303,583,3,Group 70
4196,143,53,303,583,3,Group 70
3136,143,45,200,583,3,Group 70
3136,143,45,200,583,3,Group 70
3152,204,55,170,583,3,Group 70
3152,204,55,170,583,3,Group 70
4288,51,37,135,583,3,Group 30
4288,51,37,135,583,3,Group 30
3166,161,53,114,583,3,Group 66
3166,161,53,114,583,3,Group 66
1950,204,53,80,582,3,Group 19
1950,204,53,80,582,3,Group 19
5467,96,24,228,581,3,Group 24
5467,96,24,228,581,3,Group 24
3130,204,55,185,581,3,Group 56
3130,204,55,185,581,3,Group 56
19,161,26,175,581,3,Group 24
19,161,26,175,581,3,Group 24
2152,161,24,164,581,3,Group 24
2152,161,24,164,581,3,Group 24
684,108,53,303,580,3,Group 27
684,108,53,303,580,3,Group 27
1207,108,53,303,580,3,Group 27
1207,108,53,303,580,3,Group 27
3377,199,45,229,580,3,Group 22
3377,199,45,229,580,3,Group 22
3377,199,45,229,580,3,Group 37
3377,199,45,229,580,3,Group 37
1783,135,42,224,580,3,Group 70
1783,135,42,224,580,3,Group 70
2562,161,42,224,580,3,Group 70
2562,161,42,224,580,3,Group 70
3763,15,45,220,580,3,Group 66
3763,15,45,220,580,3,Group 66
4021,204,45,200,580,3,Group 25
4021,204,45,200,580,3,Group 25
1216,93,53,168,580,3,Group 23
1216,93,53,168,580,3,Group 23
2838,143,53,168,580,3,Group 28
2838,143,53,168,580,3,Group 28
3957,204,9,164,580,3,Group 23
3957,204,9,164,580,3,Group 23
5182,108,9,164,580,3,Group 27
5182,108,9,164,580,3,Group 27
3704,204,24,164,580,3,Group 25
3704,204,24,164,580,3,Group 25
3545,93,61,164,580,3,Group 70
3545,93,61,164,580,3,Group 70
5134,143,8,156,580,3,Group 32
5134,143,8,156,580,3,Group 32
298,143,53,153,580,3,Group 28
298,143,53,153,580,3,Group 28
5072,115,37,144,580,3,Group 12
5072,115,37,144,580,3,Group 12
1135,93,37,135,580,3,Group 29
1135,93,37,135,580,3,Group 29
5569,143,42,31,580,3,Group 70
5569,143,42,31,580,3,Group 70
4414,51,32,9,580,3,Group 54
4414,51,32,9,580,3,Group 54
1062,161,9,74,577,3,Group 24
1062,161,9,74,577,3,Group 24
4124,229,9,74,577,3,Group 24
4124,229,9,74,577,3,Group 24
4630,108,9,74,577,3,Group 20
4630,108,9,74,577,3,Group 20
2989,204,53,303,575,3,Group 70
2989,204,53,303,575,3,Group 70
706,143,46,150,574,3,Group 10
706,143,46,150,574,3,Group 10
1085,96,46,150,574,3,Group 10
1085,96,46,150,574,3,Group 10
3898,204,53,303,572,3,Group 30
3898,204,53,303,572,3,Group 30
3428,93,26,175,572,3,Group 20
3428,93,26,175,572,3,Group 20
5154,204,26,175,572,3,Group 70
5154,204,26,175,572,3,Group 70
5124,161,9,164,572,3,Group 24
5124,161,9,164,572,3,Group 24
1083,42,19,4,572,3,Group 72
1083,42,19,4,572,3,Group 72
294,204,53,303,571,3,Group 25
294,204,53,303,571,3,Group 25
620,161,53,303,571,3,Group 24
620,161,53,303,571,3,Group 24
841,204,53,303,571,3,Group 70
841,204,53,303,571,3,Group 70
2535,44,53,303,571,3,Group 29
2535,44,53,303,571,3,Group 29
2710,108,53,303,571,3,Group 70
2710,108,53,303,571,3,Group 70
4697,108,53,303,571,3,Group 27
4697,108,53,303,571,3,Group 27
4710,51,53,303,571,3,Group 30
4710,51,53,303,571,3,Group 30
4821,161,53,303,571,3,Group 70
4821,161,53,303,571,3,Group 70
5069,143,53,303,571,3,Group 28
5069,143,53,303,571,3,Group 28
4935,46,19,289,571,3,Group 72
4935,46,19,289,571,3,Group 72
2084,143,26,275,571,3,Group 28
2084,143,26,275,571,3,Group 28
2972,51,26,275,571,3,Group 30
2972,51,26,275,571,3,Group 30
3854,135,26,275,571,3,Group 70
3854,135,26,275,571,3,Group 70
218,85,57,270,571,3,Group 34
218,85,57,270,571,3,Group 34
4690,143,45,223,571,3,Group 70
4690,143,45,223,571,3,Group 70
491,204,40,215,571,3,Group 25
491,204,40,215,571,3,Group 25
1078,161,57,184,571,3,Group 24
1078,161,57,184,571,3,Group 24
5314,204,57,184,571,3,Group 65
5314,204,57,184,571,3,Group 65
122,143,26,175,571,3,Group 28
122,143,26,175,571,3,Group 28
244,113,26,175,571,3,Group 70
244,113,26,175,571,3,Group 70
318,93,26,175,571,3,Group 25
318,93,26,175,571,3,Group 25
381,93,26,175,571,3,Group 70
381,93,26,175,571,3,Group 70
614,161,26,175,571,3,Group 70
614,161,26,175,571,3,Group 70
699,161,26,175,571,3,Group 24
699,161,26,175,571,3,Group 24
815,161,26,175,571,3,Group 70
815,161,26,175,571,3,Group 70
851,143,26,175,571,3,Group 28
851,143,26,175,571,3,Group 28
876,161,26,175,571,3,Group 70
876,161,26,175,571,3,Group 70
1062,161,26,175,571,3,Group 24
1062,161,26,175,571,3,Group 24
1106,224,26,175,571,3,Group 23
1106,224,26,175,571,3,Group 23
1243,204,26,175,571,3,Group 70
1243,204,26,175,571,3,Group 70
1526,46,26,175,571,3,Group 72
1526,46,26,175,571,3,Group 72
1575,161,26,175,571,3,Group 20
1575,161,26,175,571,3,Group 20
1843,204,26,175,571,3,Group 25
1843,204,26,175,571,3,Group 25
1860,93,26,175,571,3,Group 70
1860,93,26,175,571,3,Group 70
2084,143,26,175,571,3,Group 28
2084,143,26,175,571,3,Group 28
2174,179,26,175,571,3,Group 25
2174,179,26,175,571,3,Group 25
2215,143,26,175,571,3,Group 28
2215,143,26,175,571,3,Group 28
2302,108,26,175,571,3,Group 70
2302,108,26,175,571,3,Group 70
2328,204,26,175,571,3,Group 70
2328,204,26,175,571,3,Group 70
2691,161,26,175,571,3,Group 24
2691,161,26,175,571,3,Group 24
2768,143,26,175,571,3,Group 28
2768,143,26,175,571,3,Group 28
3118,161,26,175,571,3,Group 54
3118,161,26,175,571,3,Group 54
3132,143,26,175,571,3,Group 70
3132,143,26,175,571,3,Group 70
3177,93,26,175,571,3,Group 23
3177,93,26,175,571,3,Group 23
3367,143,26,175,571,3,Group 20
3367,143,26,175,571,3,Group 20
3379,204,26,175,571,3,Group 25
3379,204,26,175,571,3,Group 25
3488,27,26,175,571,3,Group 70
3488,27,26,175,571,3,Group 70
3730,210,26,175,571,3,Group 25
3730,210,26,175,571,3,Group 25
3981,71,26,175,571,3,Group 70
3981,71,26,175,571,3,Group 70
3994,93,26,175,571,3,Group 70
3994,93,26,175,571,3,Group 70
4018,161,26,175,571,3,Group 70
4018,161,26,175,571,3,Group 70
4120,161,26,175,571,3,Group 70
4120,161,26,175,571,3,Group 70
4212,204,26,175,571,3,Group 70
4212,204,26,175,571,3,Group 70
4372,108,26,175,571,3,Group 27
4372,108,26,175,571,3,Group 27
4812,161,26,175,571,3,Group 70
4812,161,26,175,571,3,Group 70
5090,108,26,175,571,3,Group 70
5090,108,26,175,571,3,Group 70
5113,204,26,175,571,3,Group 25
5113,204,26,175,571,3,Group 25
5147,93,26,175,571,3,Group 23
5147,93,26,175,571,3,Group 23
207,161,55,170,571,3,Group 56
207,161,55,170,571,3,Group 56
219,161,57,170,571,3,Group 56
219,161,57,170,571,3,Group 56
1069,161,57,170,571,3,Group 56
1069,161,57,170,571,3,Group 56
3287,143,57,170,571,3,Group 70
3287,143,57,170,571,3,Group 70
2697,93,53,168,571,3,Group 23
2697,93,53,168,571,3,Group 23
26,55,9,164,571,3,Group 70
26,55,9,164,571,3,Group 70
156,161,9,164,571,3,Group 24
156,161,9,164,571,3,Group 24
169,143,9,164,571,3,Group 70
169,143,9,164,571,3,Group 70
386,161,9,164,571,3,Group 24
386,161,9,164,571,3,Group 24
529,37,9,164,571,3,Group 29
529,37,9,164,571,3,Group 29
529,37,9,164,571,3,Group 70
529,37,9,164,571,3,Group 70
590,143,9,164,571,3,Group 28
590,143,9,164,571,3,Group 28
607,204,9,164,571,3,Group 25
607,204,9,164,571,3,Group 25
807,107,9,164,571,3,Group 25
807,107,9,164,571,3,Group 25
1069,161,9,164,571,3,Group 70
1069,161,9,164,571,3,Group 70
1203,179,9,164,571,3,Group 70
1203,179,9,164,571,3,Group 70
1352,143,9,164,571,3,Group 28
1352,143,9,164,571,3,Group 28
1383,161,9,164,571,3,Group 24
1383,161,9,164,571,3,Group 24
1573,108,9,164,571,3,Group 27
1573,108,9,164,571,3,Group 27
1811,172,9,164,571,3,Group 27
1811,172,9,164,571,3,Group 27
1811,172,9,164,571,3,Group 29
1811,172,9,164,571,3,Group 29
1826,161,9,164,571,3,Group 24
1826,161,9,164,571,3,Group 24
2138,91,9,164,571,3,Group 24
2138,91,9,164,571,3,Group 24
2164,161,9,164,571,3,Group 24
2164,161,9,164,571,3,Group 24
2340,143,9,164,571,3,Group 28
2340,143,9,164,571,3,Group 28
2347,204,9,164,571,3,Group 25
2347,204,9,164,571,3,Group 25
2429,46,9,164,571,3,Group 29
2429,46,9,164,571,3,Group 29
2435,161,9,164,571,3,Group 24
2435,161,9,164,571,3,Group 24
2457,242,9,164,571,3,Group 70
2457,242,9,164,571,3,Group 70
2529,96,9,164,571,3,Group 24
2529,96,9,164,571,3,Group 24
2539,35,9,164,571,3,Group 29
